GeneralFeedbackID,OneStar,TwoStar,ThreeStar,FourStar,FiveStar,ReviewCount,LastUpdated
11648523,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17656835,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17652079,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17651671,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16703710,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15582303,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17635023,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
11375489,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17629454,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
7190632,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
4626931,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17625858,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17622981,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17622831,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17608282,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17607980,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16860189,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
5677996,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16759327,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17588889,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17583975,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17583352,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
2901247,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
2610062,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17570528,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17559909,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15955845,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14374145,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17546948,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15994188,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
13921468,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15392506,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
11941169,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
12163007,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17525403,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
10119874,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17514984,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17247339,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14511475,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17508658,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
7980298,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16758883,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16564592,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
4223383,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17487238,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17409172,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17482604,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15984469,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16803739,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17466706,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17457816,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
4661779,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15126185,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17293444,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
7556511,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17446371,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14729766,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17436461,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17429780,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
5360994,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17417151,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15651873,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
7133320,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17409140,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17405008,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17402224,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
12125141,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15690771,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17202714,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
5044664,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
11928091,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17378667,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
4602428,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17371050,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17276584,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15326864,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17355503,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14584601,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17348013,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16674293,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16484964,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17343554,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
11751427,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17339519,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17327132,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14538257,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
5781756,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15527399,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17323658,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15100252,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17320907,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17320908,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
10849878,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17309968,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17307388,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17303289,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17301236,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17293813,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17290386,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17130274,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17273742,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
11113610,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17250899,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17248392,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
12063523,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
2596587,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17242424,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15816574,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17238433,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
12275479,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17227611,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16060087,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
3177055,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17217651,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17205135,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
9405339,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14964068,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17194109,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17191799,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17095479,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17187255,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17176151,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14848962,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
13927906,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17163375,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17159652,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14268315,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17151979,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17144848,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
6347525,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14239925,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
12694550,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17122277,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
4035075,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17102254,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17102256,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17054359,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17094590,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
13962044,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17093629,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17080930,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14676237,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17075711,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14962764,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16489519,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16971331,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16971335,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17066488,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17066484,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17065521,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
11759287,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17061579,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
6542328,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14377866,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15354551,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17045500,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17037126,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
9774642,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17021128,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16847809,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
17004713,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16997886,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16996487,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16288220,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16990963,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16984902,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14587748,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16979480,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16976657,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16966667,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16962761,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
11417026,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16957799,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
7034593,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16938828,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16936995,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16936270,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15691425,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15142345,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16924080,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
10916729,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16917753,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14383210,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
7930918,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15715470,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16903596,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16902225,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
11789507,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16260814,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
6373401,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16201205,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16298990,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15421942,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16866489,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14168890,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15825120,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
11029210,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
2909151,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15694921,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14495435,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16801312,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16797648,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16796776,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14126218,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16792024,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
12302349,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
8133888,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16762320,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15616198,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16757118,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14812261,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16750116,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
11805241,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16741585,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16739846,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
2626410,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16735851,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
13458411,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15533569,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16694263,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15170464,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16685545,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
9462243,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15690434,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16489018,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16673191,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16120685,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16557928,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16650024,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
4470549,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
12277500,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
7609085,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16624877,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
11926480,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16153235,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16602781,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16597483,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16593310,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15930614,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16583960,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
12163015,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
12605352,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
11360083,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16575801,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16574170,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16572281,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
13979003,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
12566998,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16566036,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16562639,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16474263,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15947560,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16553038,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16553040,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16547692,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16535186,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14011430,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16541829,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16540243,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16536300,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16527948,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16521497,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16512439,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16508912,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16507031,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16287373,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16499943,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16497627,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16497624,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
13852382,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14414304,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
3931427,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16485496,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16484271,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16478591,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15651357,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15168865,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16461694,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16444433,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16442653,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16438251,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
2757287,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16416906,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16403416,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16401746,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16391210,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16398179,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16302095,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16390397,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16371750,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14607863,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16364216,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16363035,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15849077,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
12045951,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
8137341,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14870830,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16333070,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
3339403,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16319687,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
10847667,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16306431,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16293220,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16285784,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15094793,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16277339,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
6506699,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16275337,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16274507,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16166507,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15261489,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16254266,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16239396,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16232497,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16229719,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16217805,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16128729,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
11328158,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
12077418,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14624768,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16186105,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16183792,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
12275050,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16177302,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16165269,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16160533,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16157871,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16156925,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14704746,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14394597,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16149649,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
12101333,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
13262124,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15405287,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16145903,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16143678,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15523266,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
11079619,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16139605,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16124298,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14764857,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16120679,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
10825390,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16116440,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
6779475,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16105201,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16103859,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14521056,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
2755684,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16066416,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15721408,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16056923,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
13488059,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16054630,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14747737,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16050574,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14984792,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15403472,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
11872194,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
7012812,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16029438,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16028658,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15142389,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16026972,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16026975,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16016642,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16013010,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
2623150,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
16005779,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15996076,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15995594,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15991400,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15991275,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15989600,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15701211,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15975152,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15867667,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
6731115,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15202335,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15966652,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15966654,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
13187844,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15735494,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15734183,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
2837171,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15943740,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
12691225,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15934705,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15930254,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15687148,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14264098,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
13889535,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15891894,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15890129,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
12756949,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15701970,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15872462,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15870643,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15870061,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15758264,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15860038,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14334747,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14874197,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
12143635,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15839760,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15648084,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
14174826,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15832376,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15831699,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
15830131,61,13,32,183,2700,2989,2024-05-15 16:32:22.249022
