group_id,username,brand_name,shop_id,creation_time,shop_logo_url
11036030,unique_case,Unique Case,61705086,2021-09-21 11:58:29,https://down-vn.img.susercontent.com/file/97112071c76bac9a4bb337e9d807c41e
11036030,vietnamobile_flagship_store,Vietnamobile Official Store,115135742,2023-08-17 08:05:38,https://down-vn.img.susercontent.com/file/vn-50009109-7e9766c520cbeb87688456d435e88ef3
11036030,viettel_flagship_store,Viettel Flagship Store,167641274,2023-11-09 07:34:36,https://down-vn.img.susercontent.com/file/vn-50009109-1249d3804134bc89de0132865ffd5b89
11036030,viettelstore.vn,Viettel Official Store,600507109,2022-02-21 16:58:42,https://down-vn.img.susercontent.com/file/2a5df5a04960f45b26b3fd7522c1a2ce
11036030,viettel_store_aar,Viettel Store - AAR,308461157,2023-09-14 12:07:07,https://down-vn.img.susercontent.com/file/vn-50009109-5f8ba5582bce4efc3a45c77dfeac834e
11036030,vinzy_tech,Vinzy Tech,915889256,2022-12-19 10:02:51,https://down-vn.img.susercontent.com/file/140c8ef46dba0ca7d23a06736e339cd5
11036030,vivan_official_store,Vivan Official Store,211058136,2021-05-14 08:44:56,https://down-vn.img.susercontent.com/file/16b57c714485ea345bb58ee7fd0d57bf
11036030,vivo_online_store,Vivo Flagship Store,525869765,2023-09-14 11:50:58,https://down-vn.img.susercontent.com/file/vn-50009109-10b93b04fcf2483f4e362e3e50f48e0f
11036030,tinhocvienthong,Viễn Thông,8467305,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/b8cdb3f55c26a37a899f90aa7df78045
11036030,vnpt_technology_official,VNPT Technology,252300993,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/b7ad184e2e576b639a29877a43eeb42d
11036030,wekomeofficial.vn,Wekome,654857837,2022-01-24 10:02:40,https://down-vn.img.susercontent.com/file/575f571ffb2e4b08e830421a297aa2a7
11036030,wekomeofficialstore,Wekome Store HN,880129482,2023-05-11 07:15:15,https://down-vn.img.susercontent.com/file/vn-50009109-778fbb23066437c3c73c0c0a9658432a
11036030,wintel_official_store,Wintel Flagship Store,970912633,2023-08-04 07:36:51,https://down-vn.img.susercontent.com/file/vn-50009109-cba486ee955301a2c1b55d0d29a54d05
11036030,wiwu.com.vn,WiWU Official Store,563376765,2023-06-19 05:59:20,https://down-vn.img.susercontent.com/file/vn-50009109-6861c5edb75a81f4c15e83af5f9945e3
11036030,xiaomiofficialstore,Xiaomi,340431675,2022-05-10 06:29:28,https://down-vn.img.susercontent.com/file/b3a3b55172a890eb1ef6814c8e7efb5c
11036030,xiaomi_authorized_store,Xiaomi Authorized Store,53452181,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/e353d002868251a550c5f21261c5b36a
11036030,xiaomiofficialstore.vn,Xiaomi Official Store,799912301,2022-11-17 08:11:13,https://down-vn.img.susercontent.com/file/e353d002868251a550c5f21261c5b36a
11036030,yoobao_flagship_zashop,Yoobao HCM,142777053,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/630241110ba9ac1fc4c3a872dea18ae9
11036030,yoobao_official_store,Yoobao HN,74291781,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/d0944399fcef43efdc499cdaabf711ad
11036030,zagg_flagship_store,Zagg,164018338,2021-05-14 08:44:55,https://down-vn.img.susercontent.com/file/b550903998a0f05506b4c5d2ddb73804
11036030,zeelot_official_store,ZMI Official Store,346553939,2021-05-14 08:44:56,https://down-vn.img.susercontent.com/file/9ee9b74d46e04613e5f5eea83a3bcb54
11036030,zte_official_store,zte_official_store,616792170,2022-05-31 09:12:04,https://down-vn.img.susercontent.com/file/d16ff86633bbd0f3e866055b8e8c1382
