ProductID,UserID,GeneralFeedbackID,Title,Content,Upvote,Rating,CreatedDate,FeedbackDetailID
108423866,685326.0,16980242,Cực kì hài lòng,"Man hình đẹp. Lúc đầu cân nhắc giữa 2 mà PA247CV và PA248QV. Mặc dù thích tỷ lệ màn hình 16:10 của 248QV hơn nhưng cuối cùng chọn 247CV vì có luôn cổng Usb C vừa sạc được laptop vừa xuất hình ảnh ra màn hình, quá tiện và giúp giảm được số lượng dây cắm, quá tiện lợi. 
Cá nhân mình mua màn hình chủ yếu làm việc văn phòng, xử lý công việc liên quan đến email và bảng tính Excel nên thấy màn hình quá ưng. 
Lúc mua xài được 1 tuần thì cổng C báo không nhận được tín hiệu, gọi đến trung tâm bảo hành Asus thù được hướng dẫn mang đến chạy lại phần mềm là ổn, không cần thay hoặc đổi màn hình khác. Nói chung là quá ưng ý.",1,5,1657209932,213
108423866,5458792.0,12883766,Cực kì hài lòng,"Màu sắc đẹp chuẩn, sáng mà lại dịu mắt. Màu chân hơi lạc tông với màn. Tiki đưa thời gian giao lâu quá, tận 16 ngày từ HCM ra Phú Quốc nhưng cũng đáng công chờ",0,5,1635420400,214
108423866,502015.0,13092148,Cực kì hài lòng,"Giao hàng nhanh chóng, màn sáng và màu sắc đẹp. So sánh giá gữa lazada với tiki cao hơn 1 chút vẫn quyết định mua tiki. Vì mấy lần có trục trặc nhờ tiki hỗ trợ vẫn tốt nhất trong mấy trang thương mại điện tử",0,5,1636447946,215
108423866,12608862.0,16690471,Bình thường,màn hình thì ok nhưng vừa bật lên đã thấy bị chết mấy điểm nhìn khá khó chịu,0,3,1655081547,216
108423866,12221933.0,18688531,Cực kì hài lòng,màu có phần đậm và sâu hơn so với dell ultra U2419. Nhưng thực sự ko thích quả viền dày của Asus,0,5,1674844606,217
108423866,1969460.0,13928768,Cực kì hài lòng,"Mình thích nhất là xoay dọc màn hình để đọc tài liệu, có thể kết hợp nhiều màn hình để làm màn hình mở rộng riêng biệt rất tuyệt vời.",0,5,1639891725,218
108423866,1819057.0,12890218,Hài lòng,Giao hàng mùa dịch hơi lâu. Chất luọng hiển thị ok. Nói chung tạm thời rất hài lòng. Chờ thêm thời gian nữa update lại,0,4,1635459510,219
108423866,23406424.0,12324392,Cực kì hài lòng,"Màn hình nét, chuẩn màu nên khi xuất màn hình từ MacBook ra không bị kích mắt. Dịch vụ của Tiki nhìn chung là ổn trừ 1 số cá nhân của khâu giao nhận hơi chán",0,5,1632579488,220
108423866,2105922.0,14376192,Cực kì hài lòng,màn hình dùng đã thực sự nha mọi người,0,5,1641866648,221
108423866,673307.0,13416360,Không hài lòng,"Không setup daisy chain đc vs màn hình Dell P2418D theo hướng dẫn bằng cổng display port, mặc dù đã set màn Asus làm màn hình chính và màn Dell là phụ",0,2,1637791963,222
108423866,11678848.0,13158289,Cực kì hài lòng,"Hài lòng trong tầm giá, đc bảo hành 3 năm càng yên tâm, giao hành nhanh, uy tín. Đongs gói vận chuyển cẩn thận",0,5,1636738838,223
108423866,7072.0,12685669,Cực kì hài lòng,Màn hình hiển thị màu sắc đẹp. Chưa dùng lâu nên chưa biết chất lượng thế nào. Tiki Now giao hàng đúng hẹn.,0,5,1634540380,224
108423866,6707518.0,13229348,Cực kì hài lòng,giao hàng hơi chậm. nhưng sản phẩm tốt. hình ảnh siêu nét.,0,5,1636979532,225
108423866,8651.0,13907481,Cực kì hài lòng,"Sản phẩm được giao nhanh, chất lượng hiển thị ổn với phân khúc full hd, giá tốt",0,5,1639799315,226
108423866,16399972.0,12535975,Cực kì hài lòng,Very nice for a monitor on sale. Thanks guys tiki. I will support you absolutely. One more time thks so much,0,5,1633859048,227
108423866,22764585.0,18961082,Cực kì hài lòng,,0,5,1678867192,228
108423866,20201791.0,12146708,Cực kì hài lòng,"Tuyệt vời. Dùng rất thích, cực kì chắc chắn",2,5,1631198717,229
108423866,6845696.0,13174737,Cực kì hài lòng,màu sắc khá đẹp,0,5,1636799998,230
108423866,977920.0,11796558,Cực kì hài lòng,Màn hình đẹp. Có cổng usb-c (65W) và DP out giúp nối 2 màn hình,7,5,1628914669,231
108423866,606778.0,12540182,Cực kì hài lòng,"Sản phẩm tốt, dù TikiNow giao hàng hơi chậm. Thái độ nhân viên giao hàng rất tốt!",0,5,1633871959,232
108423866,19844370.0,15170790,Cực kì hài lòng,giao nhanh! đẹp,0,5,1645947021,233
108423866,11934449.0,15245688,Cực kì hài lòng,"mình mua tặng, được phản hồi là bao đẹp nhé!!",0,5,1646352965,234
108423866,13291228.0,15596690,Cực kì hài lòng,Máy ok,0,5,1648206818,235
108423866,1704452.0,13181064,Cực kì hài lòng,"Đẹp, dễ sử dụng, có typec dô mac",0,5,1636816069,236
108423866,11305063.0,13391381,Cực kì hài lòng,chất lượng. dây đầy đủ. giao đúng ngày. gio hàng nhiệt tình,0,5,1637670995,237
108423866,18893021.0,17512882,Cực kì hài lòng,,0,5,1661364611,238
108423866,464675.0,13226827,Cực kì hài lòng,Sản phẩm xài tốt. Mua đợt khuyến mãi nên được giá rẻ,0,5,1636972392,239
108423866,6121701.0,17183189,Cực kì hài lòng,,0,5,1658631469,240
108423866,7677519.0,16677242,Hài lòng,,0,4,1654963780,241
108423866,11636139.0,14526098,Cực kì hài lòng,có cỗng type c rất tiện lợi,0,5,1642430238,242
108423866,1916271.0,15523140,Cực kì hài lòng,Sản phẩm tốt,0,5,1647795856,243
108423866,2011441.0,16353414,Cực kì hài lòng,,0,5,1652721135,244
108423866,811042.0,16293368,Cực kì hài lòng,,0,5,1652306642,245
108423866,542435.0,16279696,Cực kì hài lòng,,0,5,1652201350,246
108423866,22148938.0,16001298,Cực kì hài lòng,Ok,0,5,1650370276,247
108423866,23438362.0,16071022,Cực kì hài lòng,,0,5,1650800439,248
108423866,6083977.0,13915426,Cực kì hài lòng,"Sản phẩm tốt, rất ưng ý.",0,5,1639821529,249
108423866,275301.0,13052488,Cực kì hài lòng,,0,5,1636251748,250
108423866,6147042.0,15944143,Cực kì hài lòng,,0,5,1650073820,251
108423866,5815068.0,15814382,Cực kì hài lòng,,0,5,1649310563,252
108423866,10396021.0,13287453,Cực kì hài lòng,"Giao hàng nhanh, sản phẩm chất.",0,5,1637233776,253
108423866,11393054.0,11656205,Cực kì hài lòng,Giao hàng đúng tiến độ; hàng đúng mô tả trong web.,2,5,1628315954,254
108423866,6931418.0,15598141,Hài lòng,,0,4,1648213390,255
108423866,8394262.0,13075588,Cực kì hài lòng,màn hình siêu nét và đẹp,0,5,1636364959,256
108423866,11467801.0,15161434,Cực kì hài lòng,,0,5,1645892458,257
108423866,8712933.0,13391321,Cực kì hài lòng,màn hình okie. đẹp,0,5,1637670822,258
108423866,1360123.0,14814898,Hài lòng,,0,4,1644166101,259
108423866,15403655.0,14726346,Cực kì hài lòng,ok,0,5,1643292666,260
108423866,976438.0,14117903,Cực kì hài lòng,màn ngon,0,5,1640664810,261
108423866,25663699.0,14650242,Cực kì hài lòng,,0,5,1642937470,262
108423866,1268960.0,14576626,Cực kì hài lòng,,0,5,1642614677,263
108423866,22926110.0,14515961,Cực kì hài lòng,,0,5,1642401356,264
108423866,5577431.0,14510168,Cực kì hài lòng,,0,5,1642387323,265
108423866,6869955.0,13123857,Cực kì hài lòng,Hang Ok nhe’,0,5,1636607650,266
108423866,6989550.0,12793327,Hài lòng,Thiếu sợi HDMI,0,4,1635008858,267
108423866,7162122.0,13697167,Hài lòng,,1,4,1639018591,268
108423866,8078083.0,13317675,Cực kì hài lòng,Oke,0,5,1637373174,269
108423866,173632.0,13417679,Cực kì hài lòng,,0,5,1637804245,270
108423866,24859290.0,13283886,Cực kì hài lòng,,0,5,1637220691,271
108423866,23055949.0,13254274,Cực kì hài lòng,,0,5,1637073520,272
108423866,6755768.0,12932080,Cực kì hài lòng,Good,0,5,1635655501,273
108423866,1647564.0,13169607,Cực kì hài lòng,,0,5,1636788097,274
108423866,6546696.0,12998847,Cực kì hài lòng,,0,5,1635944184,275
108423866,624247.0,12670337,Cực kì hài lòng,,1,5,1634461175,276
108423866,209454.0,12537435,Cực kì hài lòng,,0,5,1633863550,277
108423866,673001.0,12442233,Cực kì hài lòng,,0,5,1633369314,278
108423866,6765403.0,11179010,Cực kì hài lòng,,1,5,1626316377,279
57269938,1813554.0,12738644,Bình thường,"Mình nhận màn hình hôm qua, mình kiểm tra thì phát hiện màn hình có một đóm màu xám rất khó chịu, đặc biệt khi ở khung màu trắng rất dễ nhìn thấy bằng mắt thường. Mong tiki hỗ trợ đổi sản phẩm vì ảnh hưởng trực tiếp đến sử dụng nhất là đối với màn hình design.",2,3,1634785181,280
57269938,549194.0,16511617,Bình thường,"Mình cho 3 sao vì màn hình bị 1 điểm chết ngay chính giữa ảnh hưởng đến trải nghiệm, nhưng theo chính sách của hãng thì không đủ điều kiện đổi hàng mới. 

Còn về phần vận chuyển, chăm sóc KH, thu hồi kiểm tra bảo hành của Tiki thì không có gì để phàn nàn.",0,3,1653889318,281
57269938,24347.0,14097757,Cực kì hài lòng,"Tiki giao trong ngày siêu nhanh, mình nhận về màn hình ko hở sáng, ko điểm chết, tiki tự kích hoạt bảo hành. Màn hình màu rất chuẩn, ko mỏi mắt, phù hợp cho mình code và chỉnh ảnh.
Rất hài lòng, à mình săn sale nên mua được với giá 8tr thôi :D",3,5,1640582395,282
57269938,559198.0,19359195,Cực kì hài lòng,Hai anh em mua tặng ba. Ba cảm động và hài lòng.,0,5,1688745890,283
57269938,10480030.0,12276127,Cực kì hài lòng,"Tặng nhiều hệ dây cắm nguồn, đủ dây displayport, HDMI, dây Hub, chắc chắn, rõ nét sáng. Mua cái thứ hai. Tuyệt",8,5,1632226532,284
57269938,436012.0,13927278,Cực kì hài lòng,"Màn to vẫn ngon hơn màn nhỏ. Tuy nhiên cần bàn rộng 1 chút. Bàn của mình rộng 80 vẫn cảm thấy hơi chật. 2k và 27in là chuẩn. K bị bé quá như Dell25. Nhà có cả 2 cái, thích cái asus hơn, nhiều tính năng hơn. Dùng để làm việc là chuẩn. 
Mua của tiki, giao nhanh, hàng k lỗi.",3,5,1639887720,285
57269938,8989334.0,11807716,Không hài lòng,"Màn hình chất lượng được, hơi bị ngả tông xanh lá nhẹ. không bị bleed. tuy nhiên ngồi một lúc trước màn hình này, mình bị nhức đầu, ù tai. Phòng để máy tính cũng bị nóng lên. Màn hình tỏa ra quá nhiều tĩnh điện, từ trường. Mình đã nối đất, nhưng hiệu quả cũng ko đỡ đi được nhiều. Đáng buồn. Có bác nào có cách giúp mình, nếu ko có nhu cầu mua lại liên hệ với mình nhé.",0,2,1628943687,286
57269938,15385932.0,14588240,Rất không hài lòng,"12h trưa nay mới nhận được hàng cắm nên test thì hở sáng quá trời có cả điểm chết, dell u2417 còn k hở kinh vậy hy vọng tiki làm việc nhanh chóng để có màn dùng tết",0,1,1642668516,287
57269938,6935939.0,15934357,Cực kì hài lòng,Sản phẩm đẹp. To. Nét. Không điểm chết. Sử dụng rất thích. Thích hơn Dell,0,5,1650006788,288
57269938,8348372.0,14960133,Rất không hài lòng,"Màn giao nhanh, hình ảnh đẹp, mỗi tội hàng nút bấm bị kẹt bấm dc mỗi nút chán chả muốn nói ko biet có được trả lại ko",0,1,1644848818,289
57269938,23901867.0,12875416,Cực kì hài lòng,Sản phẩm giống như mô tả. Giao hàng đúng hẹn. Chất lượng sản phẩm như thế nào thì chưa biết. Dây cáp HDMI nhận tín hiệu không tốt lắm. Sẽ đánh giá thêm sau khi sử dụng.,2,5,1635395395,290
57269938,757078.0,14518814,Cực kì hài lòng,"Màn hình hiển thị sắc nét, làm việc rất thoải mái hay khi xem phim. 
Bên cạnh đó, màn hình còn có khả năng phát âm thanh, rất tiện nếu bạn nào không thích sử dụng tai phone.",0,5,1642409192,291
57269938,5808446.0,14849809,Bình thường,"Mình mua 2 màn hình Asus giống nhau, card màn hình giống nhau, chỉnh chế độ hiển thị như nhau, nhưng 2 màn hình cho ra 2 màu khác nhau. Thử đủ kiểu mà không được. Vậy trong 2 màu màn hình thì màu nào chuẩn?",0,3,1644325785,292
57269938,16347733.0,17589962,Cực kì hài lòng,"Mình ms lấy màn này 27/08, dc mấy hôm thì màn bị vàng nửa dưới + phần bên phải màn bị tối tối, ko biết lý do là j luôn",0,5,1662201515,293
57269938,1913652.0,4772543,Không hài lòng cạch viền màn.,Màn hình mới nhận. Cách cạnh bên trai màn và góc trái trên màn hở so với tấm nền 1-1.5mm. Góc phải dưới hở 1mm. Đề nghị tiki thu hồi sản phẩm.,4,1,1599547729,294
57269938,1459570.0,16205293,Cực kì hài lòng,"sản phẩm tốt, giao hàng nhanh, nhưng phải ra ngõ bê về. lần sau tiki nhớ giao tận nhà",0,5,1651748638,295
57269938,7543967.0,13004193,Cực kì hài lòng,"Giao hàng nhanh, đúng sp đúng chất lượng, màn hình đẹp. Nhân viên giao hàng lịch sự.",1,5,1635987230,296
57269938,478328.0,4873215,Cực kì hài lòng,"Chất lượng hiển thị tuyệt vời, màu sắc rất đẹp. Màn hình mình nhận được không bị điểm chết hay hở sáng. Nhưng có lưu ý là dây cáp HDMI đi kèm nếu sử dụng độ phân giải 2K thì chỉ được khoảng 30hz, bạn nào cần sử dụng khoảng 60hz trở lên thì nên mua cáp riêng xịn sò hơn.",24,5,1600252997,297
57269938,5348562.0,4696340,Rất không hài lòng,"Mình order nhận đc màn hình hở sáng... và nhân viên giải quyết rất chậm chạp, đến nay đã 1 tuần kể từ khi mua rồi trả hàng ktra xem xét... vẫn chưa thấy hồi âm.",3,1,1598874352,298
57269938,659333.0,4022947,Chất lượng hiển thị đẹp,"Mình mua màn hình này để xài chung với cái Dell Utrasharp . Thật sự rất bất ngờ với chất lượng hiển thị màu sắc của nó. Màu tươi đẹp hơn Dell nhiều . 
Mình mua Tiki giao hàng chưa đến 2 tiếng, rất nhanh . Nhưng sản phẩm đầu tiên của mình bị 8 điểm chết trong đó 1 điểm chết nhìn rất rõ . Tiki đã đổi màn hình mới cho mình mất gần 6 ngày .",11,5,1594212015,299
57269938,6346748.0,15457986,Cực kì hài lòng,"Rất hài lòng với sản phẩm. 
Dễ dàng lắp ghép với chân đế có sẵn xoay 360 độ rất tuyệt vời hoặc sử dụng tay đỡ màn hình cũng rất ok.",0,5,1647474857,300
57269938,7872763.0,12097603,Cực kì hài lòng,"màn hình rất đẹp check ko có điểm chết hay hở sáng, tiki giao hàng sớm hơn 2 ngày so với dự kiến. rất ưng ý!",1,5,1630768891,301
57269938,5532110.0,13282491,Cực kì hài lòng,"Màn xịn ko bị hở sáng, ko bị chết điểm ảnh. Có kèm sẵn 1 dây hdmi và  1 dây mini dp to dp. Dây hdmi xịn lên đc 75hz. Đáng tiền!",1,5,1637215368,302
57269938,81342.0,12716237,Cực kì hài lòng,"Thùng đựng sản phẩm được bọc kỹ càng, có ô tô đưa đón cẩn thận. Mình đang test sản phẩm trong 7 ngày xem có lỗi liếc màn hình gì không. Test sơ bồ thì quá ổn",0,5,1634659479,303
57269938,23582572.0,16294899,Hài lòng,tạm tạm,0,4,1652322586,304
57269938,6841439.0,12457539,Cực kì hài lòng,"Giao hàng siêu nhanh, đóng gỏi cẩn thận. Mình đã kiểm tra màn hình, không điểm chết, không hở sáng",0,5,1633458090,305
57269938,767918.0,12504638,Cực kì hài lòng,"trừ việc giao hàng tới 1 tháng trong mùa dịch thì mọi thứ quá ngon, ko điểm chết ko hở sáng",1,5,1633735924,306
57269938,16212368.0,13172712,Hài lòng,"Hàng giai chậm 1 ngày nhưng ko sao , màn rất đẹp",0,4,1636794980,307
57269938,1000510.0,13261947,Cực kì hài lòng,"Giao nhanh, màn hình cứng cáp, hiển thị rõ nét",0,5,1637124313,308
57269938,17668085.0,11250061,Hài lòng,màn hình dính 2 điểm hở sáng hơi cay tý nhưng mình cũng không quá dùng về kĩ thuật nên chấp nhận được.,0,4,1626515697,309
57269938,831230.0,18078862,Cực kì hài lòng,Good,0,5,1667037536,310
57269938,113057.0,12802470,Cực kì hài lòng,Chất lượng sản phẩm quá ngon. màu sắc đẹp. khổ là mình chỉnh 2560 nhỏ quá ko thấy đường đành phải nâng lên tí.,0,5,1635058126,311
57269938,18461850.0,12304232,Cực kì hài lòng,"màn hình sáng, ảnh sắc nét, lại còn có cả loa nữa, tuyệt vời k có gì để chê!",1,5,1632454877,312
57269938,12837066.0,18949376,Cực kì hài lòng,,0,5,1678678599,313
57269938,6878228.0,18805333,Cực kì hài lòng,,0,5,1676442510,314
57269938,8164494.0,15302794,Cực kì hài lòng,"Hàng đẹp ko tì vết, vận chuyển nhanh",0,5,1646646125,315
57269938,6729647.0,14123325,Rất không hài lòng,"Mua hàng có đề nghị xuất hoá đơn đợi mãi kg thấy gửi, nhắn tiki kg thấy trả lời",0,1,1640677118,316
57269938,7128194.0,6391217,Cực kì hài lòng,"mua con này rồi thì chỉ dùng một màn là đủ. to sắc nét , chắc chắn màu đẹp hơn dell u, chuẩn màu hay k thì ko quan tâm vì ko làm in ấn. nói chung là đáng đồng tiền",2,5,1608553318,317
57269938,1319463.0,16073593,Cực kì hài lòng,Chất lượng màn hình rất tốt. Mình rất hài lòng,0,5,1650813498,318
57269938,370339.0,16803441,Cực kì hài lòng,,0,5,1655901764,319
57269938,7279549.0,18317593,Cực kì hài lòng,,0,5,1669774915,320
57269938,436338.0,13307214,Cực kì hài lòng,"màn siu sáng đẹp, ăn đứt con samsung qled 10tr",0,5,1637315081,321
57269938,16488328.0,14494435,Rất không hài lòng,chất lượng sản phẩm tốt. Tiki giao hàng muộn mất 2 tuần nên 1 sao,0,1,1642315492,322
57269938,8189654.0,16479223,Cực kì hài lòng,oke,0,5,1653630825,323
57269938,6830297.0,18232676,Cực kì hài lòng,,0,5,1668695727,324
57269938,18203034.0,12768554,Rất không hài lòng,Yêu cầu đổi và hoàn tiền không xử lý cho khách,0,1,1634899548,325
57269938,21927715.0,13896243,Cực kì hài lòng,Mà to nét check ko thấy lỗi gì cả,0,5,1639740854,326
57269938,1206094.0,15641790,Cực kì hài lòng,Màn đẹp,0,5,1648446296,327
57269938,8583227.0,17869328,Cực kì hài lòng,,0,5,1664879773,328
57269938,275853.0,16917655,Cực kì hài lòng,Màn đẹp xuất sắc,0,5,1656770169,329
57269938,993561.0,17727864,Cực kì hài lòng,,0,5,1663483800,330
57269938,6185085.0,17651979,Hài lòng,,0,4,1662793496,331
57269938,5415411.0,17631433,Cực kì hài lòng,,0,5,1662620785,332
57269938,25941055.0,14858680,Cực kì hài lòng,Xịnnnnn,0,5,1644380519,333
57269938,7753736.0,17417935,Cực kì hài lòng,,0,5,1660534499,334
57269938,1124361.0,17260601,Cực kì hài lòng,,0,5,1659271941,335
57269938,12685156.0,16232146,Cực kì hài lòng,màn hình tốt,0,5,1651912815,336
57269938,1745804.0,14496321,Bình thường,chân đế bị lệch nên cho 3 sao thôi,0,3,1642319802,337
57269938,1888772.0,5777743,Khá ngon trong tầm giá!,"Màn hình 2K refresh rate 75 Hz. Trong tầm giá này khó kiếm được con ngon hơn!
Tôi cũng mới xài.. cảm nhận ban đầu thấy khá ok!",3,5,1606476013,338
57269938,525395.0,16737229,Cực kì hài lòng,,0,5,1655394451,339
57269938,22691927.0,16366909,Cực kì hài lòng,Tốt,0,5,1652831514,340
57269938,1623013.0,7213823,Cực kì hài lòng,Lúc đầu cũng ngại online với sp điện tử. Khi nhận hàng thì thấy ổn.,0,5,1611483545,341
57269938,18439563.0,14216236,Cực kì hài lòng,hàng ngon chưa có gì để chê,0,5,1641110217,342
57269938,1872505.0,16017517,Cực kì hài lòng,Tốt,0,5,1650460240,343
57269938,6992780.0,16215781,Cực kì hài lòng,,0,5,1651818632,344
57269938,18832535.0,13226054,Cực kì hài lòng,ok,0,5,1636970323,345
57269938,1827148.0,12815817,Cực kì hài lòng,màn ok,0,5,1635131607,346
57269938,1503331.0,15732752,Cực kì hài lòng,Màn ok,0,5,1648880231,347
57269938,5256553.0,4485920,Đáng mua!!!,"Màn màu khá ngon, cạnh tranh với Dell U2719H, con của mình ko hở sáng, ko dính điểm chết, quá yêu tiki.",3,5,1597559576,348
57269938,8412547.0,16089907,Cực kì hài lòng,,0,5,1650901956,349
57269938,5176340.0,16078194,Cực kì hài lòng,,0,5,1650857050,350
57269938,13880696.0,15670465,Cực kì hài lòng,man dep,0,5,1648571297,351
57269938,1658729.0,11963912,Cực kì hài lòng,"màn hình xịn,  mịn,  hên giao nhanh mình còn có tool sài",0,5,1629550061,352
57269938,598343.0,9569415,Cực kì hài lòng,màn hình đẹp. rộng rãi. hơi sáng quá nên can màu lại trước khi dùng là ngon,1,5,1620441986,353
57269938,7933319.0,15784921,Cực kì hài lòng,Gud,0,5,1649154391,354
57269938,7078448.0,14918597,Cực kì hài lòng,rất hài lòng,0,5,1644655067,355
57269938,7887702.0,15571035,Cực kì hài lòng,Good,0,5,1648068385,356
57269938,8161796.0,15793026,Cực kì hài lòng,,0,5,1649212484,357
57269938,1506904.0,15769172,Cực kì hài lòng,,0,5,1649070019,358
57269938,89791.0,15760770,Cực kì hài lòng,,0,5,1649039038,359
57269938,1229839.0,15741711,Cực kì hài lòng,,0,5,1648920665,360
57269938,14279282.0,15671781,Cực kì hài lòng,,0,5,1648597986,361
57269938,156233.0,15647060,Cực kì hài lòng,,0,5,1648465765,362
57269938,7862185.0,15642929,Cực kì hài lòng,,0,5,1648449936,363
57269938,7296405.0,15570637,Cực kì hài lòng,,0,5,1648055474,364
57269938,7550170.0,15556905,Cực kì hài lòng,,0,5,1648003525,365
57269938,525314.0,12793196,Cực kì hài lòng,màn hình chuẩn rõ nét ko đau mắt,0,5,1635007519,366
57269938,13931126.0,14365374,Cực kì hài lòng,Sản phẩm. Ổn,0,5,1641808134,367
57269938,1608002.0,13586013,Cực kì hài lòng,"màn đẹp, nhiều cổng",0,5,1638499179,368
57269938,22492028.0,15206607,Cực kì hài lòng,,0,5,1646130504,369
57269938,2030417.0,15148665,Cực kì hài lòng,,0,5,1645844289,370
57269938,52319.0,13535615,Cực kì hài lòng,Đẹp xuất sắc nha.,0,5,1638266834,371
57269938,10567197.0,15117442,Hài lòng,,0,4,1645673116,372
57269938,10774045.0,15002753,Cực kì hài lòng,,0,5,1645079066,373
57269938,8362384.0,14979324,Cực kì hài lòng,,0,5,1644944245,374
57269938,1019842.0,14915615,Cực kì hài lòng,,0,5,1644645248,375
57269938,1518265.0,13811608,Cực kì hài lòng,Hàng đẹp. Ok,0,5,1639452058,376
57269938,66771.0,14869338,Cực kì hài lòng,,0,5,1644413492,377
57269938,5744225.0,14653435,Cực kì hài lòng,,0,5,1642947418,378
57269938,1670022.0,14541863,Cực kì hài lòng,,0,5,1642491427,379
57269938,10337555.0,14290424,Cực kì hài lòng,,0,5,1641462437,380
57269938,1303798.0,7951652,Cực kì hài lòng,"Màn hình dành cho design, bây giờ mình đã yên tâm khi gửi sp tới client",0,5,1614146033,381
57269938,1192041.0,14191677,Cực kì hài lòng,,0,5,1640967607,382
57269938,332823.0,14133371,Cực kì hài lòng,,0,5,1640706339,383
57269938,12388970.0,14100282,Cực kì hài lòng,,0,5,1640589511,384
57269938,7325593.0,13752600,Cực kì hài lòng,ngon,0,5,1639242233,385
57269938,94045.0,14072071,Cực kì hài lòng,,0,5,1640459518,386
57269938,26078918.0,13964099,Cực kì hài lòng,,0,5,1640028483,387
57269938,1550680.0,13921297,Cực kì hài lòng,,0,5,1639840793,388
57269938,20476018.0,13820105,Cực kì hài lòng,,0,5,1639470045,389
57269938,42972.0,13695121,Cực kì hài lòng,,0,5,1639009363,390
57269938,7676114.0,13618838,Cực kì hài lòng,,0,5,1638656591,391
57269938,8154906.0,13595088,Cực kì hài lòng,,0,5,1638526391,392
57269938,2126342.0,13091570,Cực kì hài lòng,tốt,0,5,1636445997,393
57269938,1307636.0,13455158,Cực kì hài lòng,,0,5,1637933203,394
57269938,486916.0,13183616,Cực kì hài lòng,Ok,0,5,1636844791,395
57269938,8347634.0,11287000,Cực kì hài lòng,tuyệt vời khi làm đồ hoạ,0,5,1626626971,396
57269938,7912285.0,13262098,Cực kì hài lòng,,0,5,1637124924,397
57269938,697830.0,13164225,Cực kì hài lòng,,0,5,1636776494,398
57269938,1514618.0,13136286,Hài lòng,,0,4,1636669401,399
57269938,6378192.0,12772126,Cực kì hài lòng,Tốt,0,5,1634910305,400
57269938,5992865.0,12904702,Cực kì hài lòng,,0,5,1635512984,401
57269938,9183851.0,12493850,Cực kì hài lòng,good,0,5,1633670069,402
57269938,17872180.0,12581706,Cực kì hài lòng,,0,5,1634064209,403
57269938,792528.0,12560900,Cực kì hài lòng,,0,5,1633965133,404
57269938,842785.0,12372662,Cực kì hài lòng,,0,5,1632918425,405
57269938,1298386.0,12371530,Cực kì hài lòng,,0,5,1632912396,406
57269938,8608938.0,12345333,Cực kì hài lòng,,0,5,1632732772,407
57269938,125812.0,6302368,Cực kì hài lòng,"màn hình 2K bao mịn đẹp, sản phẩm không bị lỗi gì khi giao",0,5,1608260390,408
57269938,2086544.0,7057954,Cực kì hài lòng,Giao rất nhanh . Kiện hàng nguyên vẹn . Rất hài lòng .,0,5,1610975392,409
57269938,842308.0,11874158,Cực kì hài lòng,,0,5,1629191562,410
57269938,8993466.0,11516621,Cực kì hài lòng,,0,5,1627626247,411
57269938,645115.0,4405992,Thiếu quà tặng,"hàng như mô tả không nhận được quà tặng kèm theo
..............................",3,4,1597063744,412
57269938,1599484.0,11440715,Cực kì hài lòng,,0,5,1627207575,413
57269938,8607179.0,11378853,Cực kì hài lòng,,0,5,1626959620,414
57269938,1418126.0,11378230,Cực kì hài lòng,,0,5,1626957614,415
57269938,2089811.0,11363182,Cực kì hài lòng,,0,5,1626919455,416
57269938,20397.0,10640260,Cực kì hài lòng,,1,5,1624541129,417
57269938,5470870.0,8741321,Cực kì hài lòng,,0,5,1616991033,418
57269938,17984793.0,8430390,Cực kì hài lòng,Ok,0,5,1615816134,419
57269938,469796.0,5659337,Cực kì hài lòng,Vẫn xài bình thuong,0,5,1605679547,420
57269938,6364047.0,7167811,Cực kì hài lòng,,0,5,1611320408,421
57269938,6681562.0,6336681,Cực kì hài lòng,,0,5,1608365715,422
57269938,708493.0,6288331,Bình thường,,0,3,1608206261,423
57269938,5240252.0,6054479,Cực kì hài lòng,,0,5,1607503164,424
57269938,1069363.0,5919712,Cực kì hài lòng,,0,5,1607001014,425
57269938,79938.0,5851470,Cực kì hài lòng,,0,5,1606794319,426
57269938,933601.0,5712266,Cực kì hài lòng,,0,5,1606100371,427
57269938,1326180.0,3974679,Cực kì hài lòng,Sản phẩm chất lượng,1,5,1593747662,428
